Entity,Code,Year,Percentage
Ireland,IRL,2004,15.455
Ireland,IRL,2005,16.453
Ireland,IRL,2006,14.54
Ireland,IRL,2007,13.774
Ireland,IRL,2008,13.539
Ireland,IRL,2009,12.97
Ireland,IRL,2010,12.944
Ireland,IRL,2011,13.426
Ireland,IRL,2012,15.748
Ireland,IRL,2013,14.541
Ireland,IRL,2014,14.324
Ireland,IRL,2015,14.747
Ireland,IRL,2016,13.597
Ireland,IRL,2017,11.538
Ireland,IRL,2018,8.876
Ireland,IRL,2019,6.054
Israel,ISR,1965,0
Israel,ISR,1966,0
Israel,ISR,1967,0
Israel,ISR,1968,0
Israel,ISR,1969,0
Israel,ISR,1970,0
Israel,ISR,1971,0
Israel,ISR,1972,0
Israel,ISR,1973,0
Israel,ISR,1974,0
Israel,ISR,1975,0
Israel,ISR,1976,0
Israel,ISR,1977,0
Israel,ISR,1978,0
Israel,ISR,1979,0
Israel,ISR,1980,0.012
Israel,ISR,1981,0.012
Israel,ISR,1982,6.454
Israel,ISR,1983,12.068
Israel,ISR,1984,19.255
Israel,ISR,1985,21.611
Israel,ISR,1986,22.82
Israel,ISR,1987,21.95
Israel,ISR,1988,19.651
Israel,ISR,1989,20.492
Israel,ISR,1990,20.718
Israel,ISR,1991,21.623
Israel,ISR,1992,24.425
Israel,ISR,1993,26.052
Israel,ISR,1994,25.224
Israel,ISR,1995,24.673
Israel,ISR,1996,28.414
Israel,ISR,1997,31.488
Israel,ISR,1998,31.622
Israel,ISR,1999,29.876
Israel,ISR,2000,31.127
Israel,ISR,2001,36.097
Israel,ISR,2002,37.589
Israel,ISR,2003,37.899
Israel,ISR,2004,37.804
Israel,ISR,2005,36.404
Israel,ISR,2006,36.037
Israel,ISR,2007,34.933
Israel,ISR,2008,33.839
Israel,ISR,2009,34.602
Israel,ISR,2010,32.628
Israel,ISR,2011,32.702
Israel,ISR,2012,34.785
Israel,ISR,2013,30.147
Israel,ISR,2014,28.502
Israel,ISR,2015,26.458
Israel,ISR,2016,22.239
Israel,ISR,2017,19.31
Israel,ISR,2018,18.156
Israel,ISR,2019,18.598
Italy,ITA,1965,10.899
Italy,ITA,1966,10.437
Italy,ITA,1967,10.552
Italy,ITA,1968,9.452
Italy,ITA,1969,9.008
Italy,ITA,1970,8.235
Italy,ITA,1971,7.553
Italy,ITA,1972,6.701
Italy,ITA,1973,6.511
Italy,ITA,1974,7.093
Italy,ITA,1975,7.268
Italy,ITA,1976,6.825
Italy,ITA,1977,6.698
Italy,ITA,1978,6.645
Italy,ITA,1979,7.07
Italy,ITA,1980,8.514
Italy,ITA,1981,8.911
Italy,ITA,1982,10.165
Italy,ITA,1983,9.719
Italy,ITA,1984,10.854
Italy,ITA,1985,10.759
Italy,ITA,1986,10.294
Italy,ITA,1987,9.918
Italy,ITA,1988,9.073
Italy,ITA,1989,9.202
Italy,ITA,1990,9.323
Italy,ITA,1991,8.66
Italy,ITA,1992,7.601
Italy,ITA,1993,6.756
Italy,ITA,1994,7.147
Italy,ITA,1995,7.383
Italy,ITA,1996,6.784
Italy,ITA,1997,6.788
Italy,ITA,1998,6.864
Italy,ITA,1999,6.646
Italy,ITA,2000,6.995
Italy,ITA,2001,7.395
Italy,ITA,2002,7.694
Italy,ITA,2003,8.039
Italy,ITA,2004,8.845
Italy,ITA,2005,8.768
Italy,ITA,2006,8.919
Italy,ITA,2007,8.899
Italy,ITA,2008,8.732
Italy,ITA,2009,7.323
Italy,ITA,2010,7.859
Italy,ITA,2011,9.02
Italy,ITA,2012,9.504
Italy,ITA,2013,8.594
Italy,ITA,2014,8.866
Italy,ITA,2015,8.106
Italy,ITA,2016,7.151
Italy,ITA,2017,6.204
Italy,ITA,2018,5.657
Italy,ITA,2019,4.675
Japan,JPN,1965,31.301
Japan,JPN,1966,30.195
Japan,JPN,1967,28.926
Japan,JPN,1968,26.695
Japan,JPN,1969,25.02
Japan,JPN,1970,21.559
Japan,JPN,1971,18.387
Japan,JPN,1972,17.149
Japan,JPN,1973,16.322
Japan,JPN,1974,17.233
Japan,JPN,1975,16.879
Japan,JPN,1976,15.924
Japan,JPN,1977,14.911
Japan,JPN,1978,12.963
Japan,JPN,1979,13.321
Japan,JPN,1980,15.951
Japan,JPN,1981,18.136
Japan,JPN,1982,18.008
Japan,JPN,1983,17.518
Japan,JPN,1984,18.046
Japan,JPN,1985,18.711
Japan,JPN,1986,17.796
Japan,JPN,1987,17.8
Japan,JPN,1988,18.085
Japan,JPN,1989,17.512
Japan,JPN,1990,17.562
Japan,JPN,1991,17.003
Japan,JPN,1992,16.511
Japan,JPN,1993,16.605
Japan,JPN,1994,16.741
Japan,JPN,1995,16.697
Japan,JPN,1996,16.816
Japan,JPN,1997,16.961
Japan,JPN,1998,16.532
Japan,JPN,1999,17.091
Japan,JPN,2000,18.121
Japan,JPN,2001,18.737
Japan,JPN,2002,19.962
Japan,JPN,2003,20.594
Japan,JPN,2004,20.889
Japan,JPN,2005,21.51
Japan,JPN,2006,21.209
Japan,JPN,2007,22.491
Japan,JPN,2008,23.422
Japan,JPN,2009,21.553
Japan,JPN,2010,23.051
Japan,JPN,2011,23.025
Japan,JPN,2012,24.479
Japan,JPN,2013,25.687
Japan,JPN,2014,25.919
Japan,JPN,2015,26.524
Japan,JPN,2016,26.929
Japan,JPN,2017,26.974
Japan,JPN,2018,26.494
Japan,JPN,2019,26.268
Kazakhstan,KAZ,1985,55.779
Kazakhstan,KAZ,1986,57.287
Kazakhstan,KAZ,1987,58.222
Kazakhstan,KAZ,1988,58.607
Kazakhstan,KAZ,1989,56.829
Kazakhstan,KAZ,1990,52.477
Kazakhstan,KAZ,1991,51.279
Kazakhstan,KAZ,1992,52.329
Kazakhstan,KAZ,1993,53.849
Kazakhstan,KAZ,1994,59.176
Kazakhstan,KAZ,1995,53.195
Kazakhstan,KAZ,1996,54.578
Kazakhstan,KAZ,1997,53.139
Kazakhstan,KAZ,1998,55.535
Kazakhstan,KAZ,1999,54.719
Kazakhstan,KAZ,2000,55.637
Kazakhstan,KAZ,2001,61.785
Kazakhstan,KAZ,2002,61.151
Kazakhstan,KAZ,2003,61.298
Kazakhstan,KAZ,2004,61.604
Kazakhstan,KAZ,2005,59.304
Kazakhstan,KAZ,2006,59.132
Kazakhstan,KAZ,2007,58.321
Kazakhstan,KAZ,2008,59.992
Kazakhstan,KAZ,2009,60.757
Kazakhstan,KAZ,2010,60.815
Kazakhstan,KAZ,2011,60.107
Kazakhstan,KAZ,2012,60.416
Kazakhstan,KAZ,2013,59.085
Kazakhstan,KAZ,2014,57.535
Kazakhstan,KAZ,2015,53.858
Kazakhstan,KAZ,2016,52.48
Kazakhstan,KAZ,2017,53.288
Kazakhstan,KAZ,2018,54.078
Kazakhstan,KAZ,2019,53.936
Kuwait,KWT,1965,0
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1976,0
Kuwait,KWT,1977,0
Kuwait,KWT,1978,0
Kuwait,KWT,1979,0
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0
Kuwait,KWT,1987,0
Kuwait,KWT,1988,0
Kuwait,KWT,1989,0
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Kuwait,KWT,2000,0
Kuwait,KWT,2001,0
Kuwait,KWT,2002,0.001
Kuwait,KWT,2003,0
Kuwait,KWT,2004,0
Kuwait,KWT,2005,0
Kuwait,KWT,2006,0.008
Kuwait,KWT,2007,0.001
Kuwait,KWT,2008,0.002
Kuwait,KWT,2009,0
Kuwait,KWT,2010,0.011
Kuwait,KWT,2011,0.04
Kuwait,KWT,2012,0
Kuwait,KWT,2013,0.704
Kuwait,KWT,2014,0.61
Kuwait,KWT,2015,0.466
Kuwait,KWT,2016,0.553
Kuwait,KWT,2017,0.451
Kuwait,KWT,2018,0.51
Kuwait,KWT,2019,0.464
Latvia,LVA,1985,7.984
Latvia,LVA,1986,10.847
Latvia,LVA,1987,10.905
Latvia,LVA,1988,11.586
Latvia,LVA,1989,9.476
Latvia,LVA,1990,9.619
Latvia,LVA,1991,9.131
Latvia,LVA,1992,11.229
Latvia,LVA,1993,11.938
Latvia,LVA,1994,9.288
Latvia,LVA,1995,7.056
Latvia,LVA,1996,7.083
Latvia,LVA,1997,6.311
Latvia,LVA,1998,4.297
Latvia,LVA,1999,3.895
Latvia,LVA,2000,4.109
Latvia,LVA,2001,3.556
Latvia,LVA,2002,2.837
Latvia,LVA,2003,2.575
Latvia,LVA,2004,1.737
Latvia,LVA,2005,2.029
Latvia,LVA,2006,2.289
Latvia,LVA,2007,2.744
Latvia,LVA,2008,2.704
Latvia,LVA,2009,2.306
Latvia,LVA,2010,2.594
Latvia,LVA,2011,2.948
Latvia,LVA,2012,2.286
Latvia,LVA,2013,2.005
Latvia,LVA,2014,1.738
Latvia,LVA,2015,1.315
Latvia,LVA,2016,1.096
Latvia,LVA,2017,0.978
Latvia,LVA,2018,1.291
Latvia,LVA,2019,1.924
Lithuania,LTU,1985,5.253
Lithuania,LTU,1986,6.628
Lithuania,LTU,1987,6.225
Lithuania,LTU,1988,5.986
Lithuania,LTU,1989,5.167
Lithuania,LTU,1990,4.617
Lithuania,LTU,1991,4.876
Lithuania,LTU,1992,3.739
Lithuania,LTU,1993,4.242
Lithuania,LTU,1994,4.074
Lithuania,LTU,1995,2.918
Lithuania,LTU,1996,2.465
Lithuania,LTU,1997,2.16
Lithuania,LTU,1998,1.757
Lithuania,LTU,1999,1.801
Lithuania,LTU,2000,1.386
Lithuania,LTU,2001,1.077
Lithuania,LTU,2002,1.629
Lithuania,LTU,2003,2.006
Lithuania,LTU,2004,1.923
Lithuania,LTU,2005,2.316
Lithuania,LTU,2006,3.282
Lithuania,LTU,2007,2.983
Lithuania,LTU,2008,2.553
Lithuania,LTU,2009,2.212
Lithuania,LTU,2010,3.674
Lithuania,LTU,2011,4.1
Lithuania,LTU,2012,3.981
Lithuania,LTU,2013,4.969
Lithuania,LTU,2014,4.359
Lithuania,LTU,2015,3.347
Lithuania,LTU,2016,3.333
Lithuania,LTU,2017,3.386
Lithuania,LTU,2018,3.597
Lithuania,LTU,2019,3.485
Luxembourg,LUX,1965,75.897
Luxembourg,LUX,1966,71.517
Luxembourg,LUX,1967,68.045
Luxembourg,LUX,1968,67.433
Luxembourg,LUX,1969,66.561
Luxembourg,LUX,1970,65.729
Luxembourg,LUX,1971,62.991
Luxembourg,LUX,1972,60.12
Luxembourg,LUX,1973,56.193
Luxembourg,LUX,1974,58.995
Luxembourg,LUX,1975,54.005
Luxembourg,LUX,1976,49.931
Luxembourg,LUX,1977,46.122
Luxembourg,LUX,1978,46.87
Luxembourg,LUX,1979,50.638
Luxembourg,LUX,1980,54.495
Luxembourg,LUX,1981,51.254
Luxembourg,LUX,1982,50.377
Luxembourg,LUX,1983,49.454
Luxembourg,LUX,1984,52.256
Luxembourg,LUX,1985,50.505
Luxembourg,LUX,1986,45.917
Luxembourg,LUX,1987,35.01
Luxembourg,LUX,1988,34.834
Luxembourg,LUX,1989,37.558
Luxembourg,LUX,1990,34.464
Luxembourg,LUX,1991,30.503
Luxembourg,LUX,1992,28.65
Luxembourg,LUX,1993,29.219
Luxembourg,LUX,1994,26.205
Luxembourg,LUX,1995,16.946
Luxembourg,LUX,1996,15.524
Luxembourg,LUX,1997,10.064
Luxembourg,LUX,1998,3.469
Luxembourg,LUX,1999,3.319
Luxembourg,LUX,2000,3.433
Luxembourg,LUX,2001,3.457
Luxembourg,LUX,2002,1.968
Luxembourg,LUX,2003,1.441
Luxembourg,LUX,2004,1.787
Luxembourg,LUX,2005,1.719
Luxembourg,LUX,2006,2.089
Luxembourg,LUX,2007,1.821
Luxembourg,LUX,2008,1.753
Luxembourg,LUX,2009,1.637
Luxembourg,LUX,2010,1.557
Luxembourg,LUX,2011,1.393
Luxembourg,LUX,2012,1.305
Luxembourg,LUX,2013,1.222
Luxembourg,LUX,2014,1.406
Luxembourg,LUX,2015,1.332
Luxembourg,LUX,2016,1.439
Luxembourg,LUX,2017,1.194
Luxembourg,LUX,2018,1.06
Luxembourg,LUX,2019,1.376
Malaysia,MYS,1965,0.603
Malaysia,MYS,1966,0.689
Malaysia,MYS,1967,0.409
Malaysia,MYS,1968,0.401
Malaysia,MYS,1969,0.479
Malaysia,MYS,1970,0.459
Malaysia,MYS,1971,1.069
Malaysia,MYS,1972,2.397
Malaysia,MYS,1973,2.122
Malaysia,MYS,1974,2.091
Malaysia,MYS,1975,0.183
Malaysia,MYS,1976,0.183
Malaysia,MYS,1977,0.181
Malaysia,MYS,1978,0.288
Malaysia,MYS,1979,0.334
Malaysia,MYS,1980,0.456
Malaysia,MYS,1981,0.828
Malaysia,MYS,1982,0.702
Malaysia,MYS,1983,1.588
Malaysia,MYS,1984,1.598
Malaysia,MYS,1985,2.133
Malaysia,MYS,1986,1.413
Malaysia,MYS,1987,1.891
Malaysia,MYS,1988,1.416
Malaysia,MYS,1989,5.839
Malaysia,MYS,1990,5.988
Malaysia,MYS,1991,5.825
Malaysia,MYS,1992,5.658
Malaysia,MYS,1993,4.535
Malaysia,MYS,1994,4.615
Malaysia,MYS,1995,4.852
Malaysia,MYS,1996,4.367
Malaysia,MYS,1997,3.63
Malaysia,MYS,1998,4.167
Malaysia,MYS,1999,4.125
Malaysia,MYS,2000,4.738
Malaysia,MYS,2001,5.624
Malaysia,MYS,2002,6.446
Malaysia,MYS,2003,8.651
Malaysia,MYS,2004,10.124
Malaysia,MYS,2005,9.858
Malaysia,MYS,2006,10.05
Malaysia,MYS,2007,11.422
Malaysia,MYS,2008,12.195
Malaysia,MYS,2009,13.67
Malaysia,MYS,2010,18.452
Malaysia,MYS,2011,17.816
Malaysia,MYS,2012,17.825
Malaysia,MYS,2013,16.16
Malaysia,MYS,2014,16.308
Malaysia,MYS,2015,18.224
Malaysia,MYS,2016,18.636
Malaysia,MYS,2017,20.34
Malaysia,MYS,2018,22.039
Malaysia,MYS,2019,21.063
Mexico,MEX,1965,2.75
Mexico,MEX,1966,2.771
Mexico,MEX,1967,3.338
Mexico,MEX,1968,3.214
Mexico,MEX,1969,2.967
Mexico,MEX,1970,3.118
Mexico,MEX,1971,3.721
Mexico,MEX,1972,3.719
Mexico,MEX,1973,3.696
Mexico,MEX,1974,3.707
Mexico,MEX,1975,3.984
Mexico,MEX,1976,2.874
Mexico,MEX,1977,3.919
Mexico,MEX,1978,3.626
Mexico,MEX,1979,3.222
Mexico,MEX,1980,2.993
Mexico,MEX,1981,2.396
Mexico,MEX,1982,2.752
Mexico,MEX,1983,3.167
Mexico,MEX,1984,3.035
Mexico,MEX,1985,3.137
Mexico,MEX,1986,3.562
Mexico,MEX,1987,3.333
Mexico,MEX,1988,3.133
Mexico,MEX,1989,3.284
Mexico,MEX,1990,3.095
Mexico,MEX,1991,2.882
Mexico,MEX,1992,2.865
Mexico,MEX,1993,3.215
Mexico,MEX,1994,3.673
Mexico,MEX,1995,4.156
Mexico,MEX,1996,4.62
Mexico,MEX,1997,4.546
Mexico,MEX,1998,4.449
Mexico,MEX,1999,4.471
Mexico,MEX,2000,4.679
Mexico,MEX,2001,5.203
Mexico,MEX,2002,8.437
Mexico,MEX,2003,6.17
Mexico,MEX,2004,5.991
Mexico,MEX,2005,7.105
Mexico,MEX,2006,7.391
Mexico,MEX,2007,6.757
Mexico,MEX,2008,5.912
Mexico,MEX,2009,6.071
Mexico,MEX,2010,7.296
Mexico,MEX,2011,8.052
Mexico,MEX,2012,6.974
Mexico,MEX,2013,6.896
Mexico,MEX,2014,6.919
Mexico,MEX,2015,6.914
Mexico,MEX,2016,6.688
Mexico,MEX,2017,8.059
Mexico,MEX,2018,7.24
Mexico,MEX,2019,6.573
Morocco,MAR,1965,12.067
Morocco,MAR,1966,13.988
Morocco,MAR,1967,13.202
Morocco,MAR,1968,11.055
Morocco,MAR,1969,10.086
Morocco,MAR,1970,11.038
Morocco,MAR,1971,10.862
Morocco,MAR,1972,12.417
Morocco,MAR,1973,11.045
Morocco,MAR,1974,10.236
Morocco,MAR,1975,11.43
Morocco,MAR,1976,11.437
Morocco,MAR,1977,9.638
Morocco,MAR,1978,9.152
Morocco,MAR,1979,8.004
Morocco,MAR,1980,7.649
Morocco,MAR,1981,8.367
Morocco,MAR,1982,9.032
Morocco,MAR,1983,10.894
Morocco,MAR,1984,9.23
Morocco,MAR,1985,11.806
Morocco,MAR,1986,15.508
Morocco,MAR,1987,17.474
Morocco,MAR,1988,16.322
Morocco,MAR,1989,16.384
Morocco,MAR,1990,15.443
Morocco,MAR,1991,16.613
Morocco,MAR,1992,13.754
Morocco,MAR,1993,14.85
Morocco,MAR,1994,15.03
Morocco,MAR,1995,18.557
Morocco,MAR,1996,22.767
Morocco,MAR,1997,20.864
Morocco,MAR,1998,24.252
Morocco,MAR,1999,22.318
Morocco,MAR,2000,26.616
Morocco,MAR,2001,31.325
Morocco,MAR,2002,30.392
Morocco,MAR,2003,29.248
Morocco,MAR,2004,28.406
Morocco,MAR,2005,27.441
Morocco,MAR,2006,27.347
Morocco,MAR,2007,23.121
Morocco,MAR,2008,23.744
Morocco,MAR,2009,18.002
Morocco,MAR,2010,16.729
Morocco,MAR,2011,17
Morocco,MAR,2012,16.97
Morocco,MAR,2013,16.42
Morocco,MAR,2014,21.768
Morocco,MAR,2015,23.565
Morocco,MAR,2016,22.467
Morocco,MAR,2017,22.298
Morocco,MAR,2018,24.955
Morocco,MAR,2019,29.404
Netherlands,NLD,1965,24.895
Netherlands,NLD,1966,21.176
Netherlands,NLD,1967,19.257
Netherlands,NLD,1968,16.315
Netherlands,NLD,1969,12.446
Netherlands,NLD,1970,8.084
Netherlands,NLD,1971,5.789
Netherlands,NLD,1972,4.262
Netherlands,NLD,1973,4.072
Netherlands,NLD,1974,4.086
Netherlands,NLD,1975,3.412
Netherlands,NLD,1976,3.903
Netherlands,NLD,1977,4.163
Netherlands,NLD,1978,4.669
Netherlands,NLD,1979,4.309
Netherlands,NLD,1980,5.323
Netherlands,NLD,1981,6.218
Netherlands,NLD,1982,7.78
Netherlands,NLD,1983,7.996
Netherlands,NLD,1984,9.304
Netherlands,NLD,1985,8.984
Netherlands,NLD,1986,8.818
Netherlands,NLD,1987,9.113
Netherlands,NLD,1988,10.875
Netherlands,NLD,1989,10.731
Netherlands,NLD,1990,11.169
Netherlands,NLD,1991,10.093
Netherlands,NLD,1992,9.945
Netherlands,NLD,1993,9.951
Netherlands,NLD,1994,10.712
Netherlands,NLD,1995,10.635
Netherlands,NLD,1996,9.84
Netherlands,NLD,1997,9.742
Netherlands,NLD,1998,9.868
Netherlands,NLD,1999,8.759
Netherlands,NLD,2000,8.978
Netherlands,NLD,2001,9.205
Netherlands,NLD,2002,9.256
Netherlands,NLD,2003,9.511
Netherlands,NLD,2004,9.076
Netherlands,NLD,2005,8.491
Netherlands,NLD,2006,8.26
Netherlands,NLD,2007,8.852
Netherlands,NLD,2008,8.481
Netherlands,NLD,2009,8.115
Netherlands,NLD,2010,7.716
Netherlands,NLD,2011,7.952
Netherlands,NLD,2012,9.033
Netherlands,NLD,2013,9.317
Netherlands,NLD,2014,10.912
Netherlands,NLD,2015,13.112
Netherlands,NLD,2016,11.939
Netherlands,NLD,2017,10.847
Netherlands,NLD,2018,9.75
Netherlands,NLD,2019,7.59
New Zealand,NZL,1965,22.955
New Zealand,NZL,1966,21.018
New Zealand,NZL,1967,19.035
New Zealand,NZL,1968,17.517
New Zealand,NZL,1969,17.649
New Zealand,NZL,1970,15.861
New Zealand,NZL,1971,13.496
New Zealand,NZL,1972,12.957
New Zealand,NZL,1973,14.098
New Zealand,NZL,1974,14.402
New Zealand,NZL,1975,13.365
New Zealand,NZL,1976,13.322
New Zealand,NZL,1977,12.436
New Zealand,NZL,1978,11.618
New Zealand,NZL,1979,10.245
New Zealand,NZL,1980,10.51
New Zealand,NZL,1981,10.464
New Zealand,NZL,1982,9.912
New Zealand,NZL,1983,10.567
New Zealand,NZL,1984,9.316
New Zealand,NZL,1985,8.5
New Zealand,NZL,1986,9.016
New Zealand,NZL,1987,7.38
New Zealand,NZL,1988,7.689
New Zealand,NZL,1989,9.296
New Zealand,NZL,1990,7.647
New Zealand,NZL,1991,7.141
New Zealand,NZL,1992,7.85
New Zealand,NZL,1993,7.502
New Zealand,NZL,1994,6.733
New Zealand,NZL,1995,6.501
New Zealand,NZL,1996,6.311
New Zealand,NZL,1997,6.803
New Zealand,NZL,1998,6.199
New Zealand,NZL,1999,6.289
New Zealand,NZL,2000,5.712
New Zealand,NZL,2001,7.128
New Zealand,NZL,2002,6.887
New Zealand,NZL,2003,10.24
New Zealand,NZL,2004,10.253
New Zealand,NZL,2005,11.792
New Zealand,NZL,2006,11.512
New Zealand,NZL,2007,8.741
New Zealand,NZL,2008,10.818
New Zealand,NZL,2009,8.341
New Zealand,NZL,2010,6.969
New Zealand,NZL,2011,7.029
New Zealand,NZL,2012,8.709
New Zealand,NZL,2013,7.656
New Zealand,NZL,2014,6.748
New Zealand,NZL,2015,6.75
New Zealand,NZL,2016,5.552
New Zealand,NZL,2017,5.775
New Zealand,NZL,2018,6.048
New Zealand,NZL,2019,6.77
North America,,1965,21.031
North America,,1966,20.794
North America,,1967,19.724
North America,,1968,19.276
North America,,1969,18.313
North America,,1970,17.563
North America,,1971,16.269
North America,,1972,15.985
North America,,1973,16.404
North America,,1974,16.336
North America,,1975,16.686
North America,,1976,17.015
North America,,1977,17.179
North America,,1978,16.659
North America,,1979,17.762
North America,,1980,18.871
North America,,1981,19.882
North America,,1982,20.023
North America,,1983,20.899
North America,,1984,21.331
North America,,1985,21.685
North America,,1986,21.267
North America,,1987,21.486
North America,,1988,21.567
North America,,1989,21.314
North America,,1990,21.309
North America,,1991,21.059
North America,,1992,20.88
North America,,1993,21.073
North America,,1994,20.771
North America,,1995,20.611
North America,,1996,20.858
North America,,1997,21.149
North America,,1998,21.294
North America,,1999,20.827
North America,,2000,21.252
North America,,2001,21.224
North America,,2002,21.042
North America,,2003,21.216
North America,,2004,20.851
North America,,2005,21.119
North America,,2006,20.949
North America,,2007,20.884
North America,,2008,20.91
North America,,2009,19.27
North America,,2010,19.819
North America,,2011,18.745
North America,,2012,16.992
North America,,2013,17.133
North America,,2014,16.896
North America,,2015,14.889
North America,,2016,13.682
North America,,2017,13.369
North America,,2018,12.31
North America,,2019,10.642
North Macedonia,MKD,1990,52.303
North Macedonia,MKD,1991,53.024
North Macedonia,MKD,1992,51.33
North Macedonia,MKD,1993,51.412
North Macedonia,MKD,1994,56.929
North Macedonia,MKD,1995,58.326
North Macedonia,MKD,1996,48.562
North Macedonia,MKD,1997,50.404
North Macedonia,MKD,1998,57.68
North Macedonia,MKD,1999,52.602
North Macedonia,MKD,2000,50.738
North Macedonia,MKD,2001,59.447
North Macedonia,MKD,2002,52.936
North Macedonia,MKD,2003,54.218
North Macedonia,MKD,2004,52.206
North Macedonia,MKD,2005,52.546
North Macedonia,MKD,2006,50.258
North Macedonia,MKD,2007,51.787
North Macedonia,MKD,2008,54.887
North Macedonia,MKD,2009,50.088
North Macedonia,MKD,2010,44.972
North Macedonia,MKD,2011,51.229
North Macedonia,MKD,2012,51.886
North Macedonia,MKD,2013,45.346
North Macedonia,MKD,2014,45.145
North Macedonia,MKD,2015,38.764
North Macedonia,MKD,2016,33.696
North Macedonia,MKD,2017,38.143
North Macedonia,MKD,2018,34.643
North Macedonia,MKD,2019,39.51
Norway,NOR,1965,4.298
Norway,NOR,1966,3.862
Norway,NOR,1967,3.778
Norway,NOR,1968,3.434
Norway,NOR,1969,3.812
Norway,NOR,1970,3.715
Norway,NOR,1971,3.326
Norway,NOR,1972,3.406
Norway,NOR,1973,3.459
Norway,NOR,1974,3.806
Norway,NOR,1975,3.566
Norway,NOR,1976,3.216
Norway,NOR,1977,3
Norway,NOR,1978,2.756
Norway,NOR,1979,3.208
Norway,NOR,1980,3.119
Norway,NOR,1981,2.965
Norway,NOR,1982,2.887
Norway,NOR,1983,2.802
Norway,NOR,1984,3.102
Norway,NOR,1985,3.12
Norway,NOR,1986,2.845
Norway,NOR,1987,2.619
Norway,NOR,1988,2.611
Norway,NOR,1989,2.149
Norway,NOR,1990,1.993
Norway,NOR,1991,1.922
Norway,NOR,1992,1.834
Norway,NOR,1993,1.921
Norway,NOR,1994,2.24
Norway,NOR,1995,2.307
Norway,NOR,1996,2.494
Norway,NOR,1997,2.354
Norway,NOR,1998,2.458
Norway,NOR,1999,2.246
Norway,NOR,2000,2.08
Norway,NOR,2001,2.044
Norway,NOR,2002,1.705
Norway,NOR,2003,1.88
Norway,NOR,2004,2.085
Norway,NOR,2005,1.564
Norway,NOR,2006,1.463
Norway,NOR,2007,1.501
Norway,NOR,2008,1.511
Norway,NOR,2009,1.301
Norway,NOR,2010,1.836
Norway,NOR,2011,2.016
Norway,NOR,2012,1.763
Norway,NOR,2013,1.785
Norway,NOR,2014,1.904
Norway,NOR,2015,1.684
Norway,NOR,2016,1.711
Norway,NOR,2017,1.782
Norway,NOR,2018,1.756
Norway,NOR,2019,1.905
Oman,OMN,1965,0
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,0
Oman,OMN,1979,0
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0.001
Oman,OMN,1998,0.001
Oman,OMN,1999,0
Oman,OMN,2000,0.003
Oman,OMN,2001,0.001
Oman,OMN,2002,0.003
Oman,OMN,2003,0
Oman,OMN,2004,0.007
Oman,OMN,2005,0.002
Oman,OMN,2006,0.021
Oman,OMN,2007,0.005
Oman,OMN,2008,0.007
Oman,OMN,2009,0.008
Oman,OMN,2010,0.144
Oman,OMN,2011,0.045
Oman,OMN,2012,0.126
Oman,OMN,2013,0.164
Oman,OMN,2014,0.131
Oman,OMN,2015,0.171
Oman,OMN,2016,0.191
Oman,OMN,2017,0.237
Oman,OMN,2018,0.21
Oman,OMN,2019,0.455
Pakistan,PAK,1965,19.599
Pakistan,PAK,1966,16.419
Pakistan,PAK,1967,14.249
Pakistan,PAK,1968,13.823
Pakistan,PAK,1969,12.386
Pakistan,PAK,1970,10.48
Pakistan,PAK,1971,8.546
Pakistan,PAK,1972,7.771
Pakistan,PAK,1973,7.235
Pakistan,PAK,1974,6.194
Pakistan,PAK,1975,5.574
Pakistan,PAK,1976,5.439
Pakistan,PAK,1977,5.471
Pakistan,PAK,1978,5.448
Pakistan,PAK,1979,5.57
Pakistan,PAK,1980,5.346
Pakistan,PAK,1981,5.642
